PersonalID,FirstName,MiddleName,LastName,NameSuffix,NameDataQuality,SSN,SSNDataQuality,DOB,DOBDataQuality,Sex,AmIndAKNative,Asian,BlackAfAmerican,HispanicLatinao,MidEastNAfrican,NativeHIPacific,White,RaceNone,AdditionalRaceEthnicity,VeteranStatus,YearEnteredService,YearSeparated,WorldWarII,KoreanWar,VietnamWar,DesertStorm,AfghanistanOEF,IraqOIF,IraqOND,OtherTheater,MilitaryBranch,DischargeStatus,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
"C32280","Burgee",,"Shamrock",,1,"340380332",1,1963-03-29,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-27 09:19:05,2026-04-13 07:06:28,"NXS103U",,"LSAv8TestJul271308"
"C32283","Mixture",,"Creation",,1,"552826897",1,1985-03-01,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-27 09:54:50,2025-04-27 10:04:27,"NXS147U",,"LSAv8TestJul271308"
"C32286","Plume",,"Taint",,1,"549900950",1,1980-07-11,1,,0,1,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-27 16:11:49,2025-04-27 16:11:49,"NXS151U",,"LSAv8TestJul271308"
"C32289","Cardinal",,"Tanagra",,1,"741558413",1,1960-02-12,1,,0,0,0,0,0,0,1,,,1,,,,,,,,,,,,,2025-04-28 09:46:06,2025-04-28 09:46:06,"RRH123U",,"LSAv8TestJul271308"
"C32292","Tell",,"Felt",,1,"677142568",1,2002-03-05,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-04-28 10:19:30,2025-05-09 16:30:02,"RRH161U",,"LSAv8TestJul271308"
"C32295","Fable",,"Saturate",,1,"624108588",1,1998-12-26,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-28 12:04:16,2025-04-28 12:04:16,"TRN104U",,"LSAv8TestJul271308"
"C32298","First-Rater",,"Smalt",,1,"870337623",1,1988-03-25,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-28 15:10:57,2025-04-28 15:10:57,"TRN104U",,"LSAv8TestJul271308"
"C32301","Turnip",,"Preponderant",,1,"457477728",1,1981-08-17,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-04-28 15:41:48,2026-05-01 11:52:02,"NXS102U",,"LSAv8TestJul271308"
"C32304","Fabrication",,"Heliotrope",,1,"522172833",1,2007-08-16,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-04-28 15:42:19,2026-05-01 11:53:25,"NXS102U",,"LSAv8TestJul271308"
"C32307","Excuse",,"Presence",,1,"240523559",1,2014-05-13,1,,0,1,0,0,1,0,0,,,0,,,,,,,,,,,,,2025-04-28 15:42:47,2026-05-01 11:53:01,"NXS102U",,"LSAv8TestJul271308"
"C32310","Ivory",,"Organza",,1,"240523559",1,2016-03-09,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-04-28 15:43:15,2026-05-01 11:53:42,"NXS102U",,"LSAv8TestJul271308"
"C32313","Chain",,"Feverroot",,1,"481952421",1,1980-09-26,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-28 18:04:25,2025-04-28 18:04:25,"NBN105U",,"LSAv8TestJul271308"
"C32316","Marrow",,"Lessen",,1,"647556853",1,2025-01-28,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-28 18:33:34,2025-06-16 07:33:26,"RRH160U",,"LSAv8TestJul271308"
"C32319","Celebrity",,"Sway",,1,"593759766",1,1996-06-14,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-04-28 20:13:24,2026-06-23 11:03:33,"NXS113U",,"LSAv8TestJul271308"
"C32322","Mantua",,"Worsted",,1,"762878422",1,1973-02-19,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-29 16:05:47,2025-04-29 16:05:47,"NXS106U",,"LSAv8TestJul271308"
"C32325","Rep",,"Puce",,1,"629229300",1,1985-02-08,1,,0,0,1,0,0,1,0,,,0,,,,,,,,,,,,,2025-04-29 22:21:37,2025-04-29 22:31:41,"RRH158U",,"LSAv8TestJul271308"
"C32328","Tint",,"Lake",,1,"744300655",1,2007-10-02,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-04-30 14:21:08,2026-03-08 14:46:47,"NXS112U",,"LSAv8TestJul271308"
"C32331","Calico",,"Stammer",,1,,8,1994-10-25,1,,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-01 11:20:02,2025-05-05 10:50:26,"NXS113U",,"LSAv8TestJul271308"
"C32334","Apology",,"Luminant",,1,"377270531",1,1999-07-11,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-01 12:00:52,2025-05-01 12:00:52,"NBN105U",,"LSAv8TestJul271308"
"C32337","Acorn",,"Imbrue",,1,"642589357",1,1995-07-13,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-01 12:42:10,2025-05-01 12:46:42,"NXS114U",,"LSAv8TestJul271308"
"C32340","Ostentation",,"Tabby",,1,"368386717",1,1995-04-16,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-01 13:04:00,2025-05-01 13:04:00,"NBN105U",,"LSAv8TestJul271308"
"C32343","Wonder",,"Fennel",,1,"759914267",1,2014-04-03,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-01 13:04:55,2025-05-01 13:04:55,"NBN105U",,"LSAv8TestJul271308"
"C32346","Grape",,"Webbing",,1,"853045988",1,2024-02-05,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-01 13:05:29,2025-05-01 13:05:29,"NBN105U",,"LSAv8TestJul271308"
"C32349","Bean",,"Plan",,1,,8,2016-10-10,1,,0,0,1,1,0,0,0,,,0,,,,,,,,,,,,,2025-05-01 13:06:19,2025-05-01 13:06:19,"NBN105U",,"LSAv8TestJul271308"
"C32352","Gossamer",,"Understate",,1,"323489439",1,1979-07-16,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-01 13:18:32,2025-05-01 13:18:32,"NXS135U",,"LSAv8TestJul271308"
"C32355","Earring",,"Plum",,1,"332137686",1,1984-12-04,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2025-05-01 16:55:22,2025-05-22 16:15:03,"NBN105U",,"LSAv8TestJul271308"
"C32358","Burgee",,"Matting",,1,"381647906",1,1969-04-04,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-01 19:42:51,2025-11-04 22:11:33,"NXS106U",,"LSAv8TestJul271308"
"C32361","Flannelette",,"Orb",,1,"742973663",1,1992-10-03,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-02 07:30:07,2025-05-02 07:30:07,"NXS147U",,"LSAv8TestJul271308"
"C32364","Treasure",,"Filigree",,1,"489994465",1,1979-03-08,1,,0,0,1,0,1,0,0,,,0,,,,,,,,,,,,,2025-05-02 09:04:35,2026-07-05 09:45:18,"NXS116U",,"LSAv8TestJul271308"
"C32367","Turnip",,"Trick",,1,"955109963",2,1990-01-01,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-02 09:24:25,2025-05-02 09:24:25,"RRH158U",,"LSAv8TestJul271308"
"C32370","Boss",,"Mackinaw",,1,,8,1987-11-03,1,,0,0,0,0,0,0,0,99,,0,,,,,,,,,,,,,2025-05-02 09:25:19,2025-05-02 09:25:19,"RRH158U",,"LSAv8TestJul271308"
"C32373","Hegemonic",,"Twist",,1,,8,2022-03-22,1,,0,0,0,0,0,0,0,99,,0,,,,,,,,,,,,,2025-05-02 09:25:48,2025-05-02 09:25:48,"RRH158U",,"LSAv8TestJul271308"
"C32376","Stooge",,"Higher-Up",,1,,8,2013-08-29,1,,0,0,0,0,0,0,0,99,,0,,,,,,,,,,,,,2025-05-02 09:26:19,2025-05-02 09:26:19,"RRH158U",,"LSAv8TestJul271308"
"C32379","Fashion",,"Carriage",,1,,8,2012-01-02,1,,0,0,0,0,0,0,0,99,,0,,,,,,,,,,,,,2025-05-02 09:26:42,2025-05-02 09:26:42,"RRH158U",,"LSAv8TestJul271308"
"C32382","Illuminate",,"Framework",,2,,8,2024-12-16,1,,0,0,0,0,0,1,1,,,0,,,,,,,,,,,,,2025-05-02 11:10:37,2025-05-02 11:10:37,"NXS107U",,"LSAv8TestJul271308"
"C32385","Meretriciousness",,"Sway",,1,"415049169",1,1965-07-23,1,,0,0,1,0,0,0,0,,,1,,,,,,,,,,,,,2025-05-02 12:38:49,2025-10-17 12:02:32,"NXS113U",,"LSAv8TestJul271308"
"C32388","Perform",,"Fashion",,1,"489772950",1,1976-04-04,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-02 13:59:28,2025-05-02 13:59:28,"NXS116U",,"LSAv8TestJul271308"
"C32391","Homespun",,"Twill",,1,"582054256",1,1975-05-18,1,,0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,2025-05-02 20:04:23,2025-05-11 11:41:50,"NXS103U",,"LSAv8TestJul271308"
"C32394","Decorate",,"Flax",,1,"543699929",1,1996-10-05,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-02 20:10:21,2025-05-11 11:40:56,"NXS103U",,"LSAv8TestJul271308"
"C32397","Enrich",,"Standard",,1,"256687836",1,2014-08-12,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-02 20:11:03,2025-05-11 11:42:00,"NXS103U",,"LSAv8TestJul271308"
"C32400","Loyalties",,"Idle",,1,"691202696",1,2021-06-23,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-02 20:11:33,2025-05-11 11:40:23,"NXS103U",,"LSAv8TestJul271308"
"C32403","Overpaint",,"Shellac",,1,"641608622",1,1966-01-23,1,,0,0,0,0,0,0,1,,,1,,,,,,,,,,,,,2025-05-02 23:07:20,2025-12-21 15:22:59,"NBN105U",,"LSAv8TestJul271308"
"C32406","Emotionalize",,"Castor",,1,"552692175",1,2001-06-04,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-03 11:32:36,2025-05-03 11:32:36,"NXS102U",,"LSAv8TestJul271308"
"C32409","Adorn",,"Excuse",,1,"592938888",1,2018-12-23,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-03 11:35:04,2025-05-03 11:35:04,"NXS102U",,"LSAv8TestJul271308"
"C32412","Panne",,"Officinal",,1,"152106505",1,1988-09-17,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-03 11:36:07,2025-05-03 11:36:07,"TRN104U",,"LSAv8TestJul271308"
"C32415","Brilliance",,"Weaving",,1,"530044433",1,2025-06-17,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-03 11:36:12,2025-05-03 11:36:12,"NXS102U",,"LSAv8TestJul271308"
"C32418","Herb",,"Vermilionette",,1,"582362096",1,2022-12-19,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-03 11:37:18,2025-05-03 11:37:18,"NXS102U",,"LSAv8TestJul271308"
"C32421","Engild",,"Heart",,1,"747443782",1,1999-01-29,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2025-05-03 16:38:33,2026-03-23 12:20:27,"RSO152U",,"LSAv8TestJul271308"
"C32424","Infuse",,"Attitudinizing",,1,"868737884",1,1981-07-22,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-03 19:10:08,2025-05-03 19:10:08,"RRH158U",,"LSAv8TestJul271308"
"C32427","Elaboration",,"Whitewashing",,1,"730952923",1,1988-11-22,1,,0,0,0,0,0,0,0,8,,0,,,,,,,,,,,,,2025-05-04 10:30:12,2025-05-04 10:30:12,"NXS113U",,"LSAv8TestJul271308"
"C32430","Pencil",,"Texture",,1,"259839218",1,1964-04-04,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-04 11:57:34,2025-05-16 17:38:41,"RSO152U",,"LSAv8TestJul271308"
"C32433","Yam",,"Depict",,1,"893120611",1,2002-11-01,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-05 11:27:47,2025-05-05 11:27:47,"RRH140U",,"LSAv8TestJul271308"
"C32436","Seeming",,"Style",,1,"630460727",1,1992-02-25,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-06 21:51:05,2025-05-06 21:51:05,"NXS116U",,"LSAv8TestJul271308"
"C32439","Dacron",,"Important",,1,"443557577",1,1988-12-01,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-06 21:54:59,2025-05-06 21:54:59,"NXS116U",,"LSAv8TestJul271308"
"C32442","Savory",,"Loden",,1,"904881074",2,2006-05-25,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-07 11:11:14,2025-05-07 11:11:14,"NXS107U",,"LSAv8TestJul271308"
"C32445","Vermilionette",,"Languorous",,1,"853809080",1,1999-09-01,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-08 20:47:27,2025-11-13 11:25:30,"NXS147U",,"LSAv8TestJul271308"
"C32448","Broadcloth",,"Alabaster",,1,"556898612",1,1998-01-10,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-09 07:59:40,2025-05-17 11:28:26,"NXS113U",,"LSAv8TestJul271308"
"C32451","Stultified",,"Aldebaran",,1,"759550738",1,1965-06-15,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-09 09:36:24,2025-05-09 09:36:24,"NXS113U",,"LSAv8TestJul271308"
"C32454","Lucifer",,"Stratagem",,1,"259615030",1,1983-03-02,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-09 09:58:56,2025-05-09 09:58:56,"NXS113U",,"LSAv8TestJul271308"
"C32457","Catastrophe",,"Painterliness",,1,"941517921",2,1997-12-10,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-09 13:03:00,2025-05-09 13:03:00,"RRH158U",,"LSAv8TestJul271308"
"C32460","Imposture",,"Diagram",,1,"216113427",1,1989-07-23,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-09 14:11:04,2025-05-09 14:11:04,"RRH155U",,"LSAv8TestJul271308"
"C32463","Sap",,"Unparalleled",,1,"395971622",1,1960-12-29,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-09 14:15:01,2025-05-09 14:15:01,"NXS110U",,"LSAv8TestJul271308"
"C32466","Peppermint",,"Chassis",,1,"887837978",1,1985-06-11,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-09 22:15:34,2026-06-05 10:56:42,"RRH160U",,"LSAv8TestJul271308"
"C32469","Fuchsia",,"Visage",,1,,8,2010-05-19,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-10 00:02:21,2025-05-10 00:02:21,"TRN117U",,"LSAv8TestJul271308"
"C32472","Enrich",,"Bend",,1,"467449201",1,1972-04-19,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-10 09:15:45,2025-05-10 09:15:45,"NXS135U",,"LSAv8TestJul271308"
"C32475","Felt",,"Nainsook",,1,"293920227",1,2012-10-14,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2025-05-10 10:11:25,2025-09-15 07:13:04,"RRH160U",,"LSAv8TestJul271308"
"C32478","Prank",,"Fruity",,1,"209717149",1,2015-01-06,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2025-05-10 10:12:14,2025-09-15 07:13:17,"RRH160U",,"LSAv8TestJul271308"
"C32481","Botanic",,"Gist",,1,"742179518",1,1988-08-20,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-10 13:11:23,2025-05-10 13:11:23,"NXS135U",,"LSAv8TestJul271308"
"C32484","Feather",,"King",,1,,8,2023-07-25,1,,1,1,0,0,0,1,0,,,0,,,,,,,,,,,,,2025-05-10 13:20:16,2025-05-10 13:20:16,"NXS102U",,"LSAv8TestJul271308"
"C32487","Debilitated",,"Muslin",,1,"348641234",1,2023-09-02,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-10 13:57:35,2025-05-10 13:57:35,"NXS102U",,"LSAv8TestJul271308"
"C32490","Squash",,"Henbane",,1,"393457733",1,1972-07-24,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-10 14:29:33,2025-05-10 14:29:33,"NBN105U",,"LSAv8TestJul271308"
"C32493","Traits",,"Steep",,1,"588649883",1,2006-04-23,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-10 14:35:15,2025-09-18 12:14:43,"NXS106U",,"LSAv8TestJul271308"
"C32496","Unmatched",,"Lake",,1,"198972665",1,1973-04-03,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-10 20:57:52,2025-05-10 20:57:52,"RRH158U",,"LSAv8TestJul271308"
"C32499","Signify",,"Sage",,1,"109680632",1,1967-02-06,1,,1,1,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-11 06:13:01,2025-05-17 06:20:12,"NXS109U",,"LSAv8TestJul271308"
"C32502","Coat",,"Murrey",,1,"701450416",1,1984-01-28,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-11 09:13:32,2025-05-11 09:13:32,"TRN104U",,"LSAv8TestJul271308"
"C32505","Spotlight",,"Wreathing",,1,"616010650",1,1974-11-08,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-11 09:44:11,2025-05-30 09:20:39,"RSO152U",,"LSAv8TestJul271308"
"C32508","Physique",,"Heroine",,1,"629355930",1,1985-11-11,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-11 09:48:41,2025-06-07 08:01:35,"RRH121U",,"LSAv8TestJul271308"
"C32511","Shaping",,"Fiesta",,1,"119909805",1,2010-05-10,1,,1,1,0,1,0,0,0,,,0,,,,,,,,,,,,,2025-05-11 09:51:41,2025-06-07 08:02:54,"RRH121U",,"LSAv8TestJul271308"
"C32514","Procrastinating",,"Qualification",,1,"401033876",1,2012-05-14,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-11 09:52:53,2025-06-07 08:02:10,"RRH121U",,"LSAv8TestJul271308"
"C32517","Garnish",,"Monsignor",,1,"845512381",1,2002-11-18,1,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-11 13:42:05,2025-05-11 13:42:05,"RRH132U",,"LSAv8TestJul271308"
"C32520","Nainsook",,"Bunting",,1,,99,1994-10-01,1,,0,0,0,0,0,0,1,,,99,,,,,,,,,,,,,2025-05-11 15:12:28,2025-05-11 15:12:28,"NXS102U",,"LSAv8TestJul271308"
"C32523","Quietist",,"Fashioning",,1,"459798682",1,1999-04-02,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-11 15:14:52,2025-05-11 15:14:52,"NXS102U",,"LSAv8TestJul271308"
"C32526","Bead",,"Floridness",,1,"529770183",1,2024-03-10,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-11 15:15:27,2025-05-11 15:15:27,"NXS102U",,"LSAv8TestJul271308"
"C32529","Cloth",,"Casa",,1,"345193271",1,1996-04-09,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-11 18:29:24,2026-02-14 20:10:08,"NBN105U",,"LSAv8TestJul271308"
"C32532","Distillate",,"Rhinestone",,1,,8,2023-02-06,1,,0,0,1,1,0,0,0,,,0,,,,,,,,,,,,,2025-05-11 21:00:44,2025-06-09 14:06:24,"RRH132U",,"LSAv8TestJul271308"
"C32535","Balsam",,"Tisane",,1,"349785267",1,1993-05-05,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-12 11:59:07,2025-05-12 11:59:07,"NXS102U",,"LSAv8TestJul271308"
"C32538","Cord",,"Incarnadine",,1,,8,2013-04-15,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-12 12:05:37,2025-05-12 12:05:37,"NXS102U",,"LSAv8TestJul271308"
"C32541","Structure",,"Mushroom",,1,,8,2013-11-21,1,,1,0,1,0,0,1,0,,,0,,,,,,,,,,,,,2025-05-12 12:07:35,2025-05-12 12:07:35,"NXS102U",,"LSAv8TestJul271308"
"C32544","Calico",,"Sash",,1,"302244450",1,1984-08-23,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-12 13:01:19,2025-05-12 13:01:19,"NXS113U",,"LSAv8TestJul271308"
"C32547","Aquamarine",,"Entwining",,1,"518021700",1,1986-03-07,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-12 13:19:30,2025-05-12 13:19:30,"NXS113U",,"LSAv8TestJul271308"
"C32550","Tinction",,"Move",,1,"944417388",2,2008-03-24,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-12 13:50:14,2025-05-12 13:50:14,"NXS113U",,"LSAv8TestJul271308"
"C32553","Overstate",,"Matting",,1,"600738963",1,1993-11-15,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-12 14:14:24,2025-05-12 14:14:24,"NBN105U",,"LSAv8TestJul271308"
"C32556","Cordon",,"Disguise",,1,"172125471",1,1997-08-08,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-12 14:21:54,2025-05-12 14:21:54,"NXS113U",,"LSAv8TestJul271308"
"C32559","Zaffer",,"Acorn",,1,"680573856",1,1985-05-26,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-12 15:07:34,2025-05-12 15:07:34,"RRH158U",,"LSAv8TestJul271308"
"C32562","Parsonage",,"Technicolor",,1,"514368136",1,1962-08-19,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-12 15:08:35,2025-05-12 15:08:35,"RRH158U",,"LSAv8TestJul271308"
"C32565","Legume",,"Eminent",,1,"496463145",1,1980-10-28,1,,0,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2025-05-12 20:05:35,2026-01-26 09:26:43,"NBN105U",,"LSAv8TestJul271308"
"C32568","Weave",,"Fiesta",,1,"364136752",1,1996-08-24,1,,1,0,1,1,0,0,0,,,0,,,,,,,,,,,,,2025-05-13 08:36:47,2025-06-30 07:22:09,"RRH160U",,"LSAv8TestJul271308"
"C32571","Peripeteia",,"Rayon",,1,"512247910",1,2016-06-16,1,,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-13 15:06:46,2025-06-30 07:23:47,"RRH160U",,"LSAv8TestJul271308"
"C32574","Acorn",,"Understate",,1,"175329165",1,2017-11-11,1,,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-13 15:07:02,2025-06-30 07:23:16,"RRH160U",,"LSAv8TestJul271308"
"C32577","Making",,"Jersey",,1,,8,1988-04-10,1,,1,0,1,0,1,0,0,,,0,,,,,,,,,,,,,2025-05-15 09:43:09,2026-01-20 17:47:14,"NXS103U",,"LSAv8TestJul271308"
"C32580","Galaxy",,"Shell",,1,,8,2023-05-21,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-15 09:47:28,2026-01-20 17:48:16,"NXS103U",,"LSAv8TestJul271308"
"C32583","Wizard",,"Fir",,1,,8,2020-09-06,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-15 09:47:48,2026-01-20 17:48:55,"NXS103U",,"LSAv8TestJul271308"
"C32586","Reseda",,"Dab",,1,"693988900",1,2002-05-27,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-15 11:04:16,2025-08-28 08:43:10,"NXS110U",,"LSAv8TestJul271308"
"C32589","Star",,"Extenuate",,1,"719313448",1,1987-02-08,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-15 11:37:32,2026-03-31 08:48:36,"NXS102U",,"LSAv8TestJul271308"
"C32592","Shantung",,"Luminant",,1,"822773678",1,2017-06-05,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-15 11:38:19,2025-05-15 11:38:19,"NXS102U",,"LSAv8TestJul271308"
"C32595","Hero",,"Loyalties",,1,"370635959",1,2018-02-04,1,,1,0,0,0,0,1,1,,,0,,,,,,,,,,,,,2025-05-15 11:39:25,2025-05-15 11:39:25,"NXS102U",,"LSAv8TestJul271308"
"C32598","King",,"Cover-Up",,1,"141137906",1,2003-07-02,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-15 11:50:10,2025-05-15 11:50:10,"RRH132U",,"LSAv8TestJul271308"
"C32601","Fail",,"Architecture",,1,"867946951",1,1989-08-11,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-15 13:06:41,2025-05-15 13:06:41,"NXS151U",,"LSAv8TestJul271308"
"C32604","Order",,"Gloss",,1,,99,2013-09-04,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-15 13:08:02,2025-05-15 13:08:02,"NXS151U",,"LSAv8TestJul271308"
"C32607","Monocot",,"Wizard",,1,,99,2012-01-25,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-15 13:08:45,2025-05-15 13:08:45,"NXS151U",,"LSAv8TestJul271308"
"C32610","Soft-Pedal",,"Gimmick",,1,,99,2014-12-24,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-15 13:09:32,2025-05-15 13:09:32,"NXS151U",,"LSAv8TestJul271308"
"C32613","Herringbone",,"Farmhouse",,1,,99,2022-10-01,1,,1,0,0,1,0,1,0,,,0,,,,,,,,,,,,,2025-05-15 13:10:16,2025-05-15 13:10:16,"NXS151U",,"LSAv8TestJul271308"
"C32616","Badge",,"Cerulean",,1,"296511965",1,1962-05-04,1,,1,0,0,0,1,1,0,,,0,,,,,,,,,,,,,2025-05-15 16:23:48,2025-05-15 16:23:48,"RRH132U",,"LSAv8TestJul271308"
"C32619","Sluggish",,"Taper",,1,"790258965",1,1997-04-26,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-15 17:03:32,2025-05-31 14:43:00,"RRH158U",,"LSAv8TestJul271308"
"C32622","Fern",,"Production",,1,,8,2008-09-15,1,,0,0,0,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-15 23:37:16,2025-05-15 23:37:16,"TRN117U",,"LSAv8TestJul271308"
"C32625","Purree",,"Core",,1,,99,2007-01-21,1,,1,0,0,1,0,0,1,,,0,,,,,,,,,,,,,2025-05-16 10:56:28,2026-07-12 16:31:47,"NXS102U",,"LSAv8TestJul271308"
"C32628","Galaxy",,"Grain",,1,"845284092",1,2005-09-07,1,,0,0,1,1,0,0,0,,,0,,,,,,,,,,,,,2025-05-16 10:57:23,2025-05-16 10:57:23,"NXS102U",,"LSAv8TestJul271308"
"C32631","Characterization",,"Sovereign",,1,"745261312",1,2025-01-11,1,,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-16 10:58:03,2025-05-16 10:58:03,"NXS102U",,"LSAv8TestJul271308"
"C32634","Damask",,"Soft-Pedal",,1,"633548202",1,1995-05-09,1,,0,0,1,0,0,0,0,,,0,,,,,,,,,,,,,2025-05-16 11:47:27,2025-05-16 11:47:27,"NXS113U",,"LSAv8TestJul271308"
"C32637","Phosphine",,"Fiber",,1,"327372566",1,1997-08-29,1,,0,0,1,0,0,0,1,,,0,,,,,,,,,,,,,2025-05-16 12:20:06,2025-05-16 12:20:06,"NXS111U",,"LSAv8TestJul271308"
